経過時間_秒, Green, SinWave
29.680, 6.55, 3.02
29.715, 7.82, 3.19
29.746, 9.08, 3.56
29.789, 9.72, 4.36
29.815, 9.82, 4.97
29.846, 9.72, 5.78
29.881, 9.61, 6.73
29.918, 9.34, 7.44
29.948, 8.99, 5.78
29.981, 8.56, 4.18
30.016, 7.89, 2.75
30.040, 7.07, 2.12
30.080, 5.98, 1.60
30.114, 4.92, 1.72
30.146, 3.88, 2.30
30.182, 2.47, 3.40
30.214, 1.01, 4.66
30.246, 1.84, 6.04
30.281, 3.55, 7.50
30.308, 5.60, 8.47
30.346, 7.24, 9.52
30.375, 8.38, 9.82
30.417, 9.24, 9.38
30.449, 9.71, 8.41
30.484, 9.71, 6.90
30.513, 9.42, 5.48
30.551, 8.90, 10.60
30.576, 8.23, 9.47
30.615, 7.32, 8.55
30.646, 6.20, 7.43
30.680, 4.87, 5.96
30.717, 3.45, 4.27
30.748, 2.18, 2.97
30.782, 1.36, 1.89
30.815, 0.81, 1.26
30.848, 1.65, 0.99
30.884, 3.21, 1.15
30.919, 5.19, 1.73
30.951, 7.01, 2.59
30.982, 8.35, 3.64
31.016, 9.10, 4.95
31.046, 9.25, 6.15
31.087, 9.20, 7.66
31.120, 8.75, 8.69
31.148, 7.99, 9.50
31.181, 7.09, 9.21
31.217, 6.02, 8.70
31.250, 4.75, 7.77
31.286, 3.24, 6.38
31.318, 2.31, 4.98
31.350, 1.79, 3.59
31.385, 0.95, 2.25
31.417, 0.55, 1.42
31.451, 0.75, 0.92
31.486, 1.75, 0.83
31.516, 3.39, 1.12
31.549, 5.40, 1.78
31.581, 7.39, 2.72
31.620, 8.85, 4.14
31.646, 9.71, 5.16
31.681, 9.91, 6.52
31.720, 9.59, 7.83
31.752, 9.13, 8.71
31.785, 8.49, 7.13
31.819, 7.64, 7.33
31.849, 6.76, 5.74
31.885, 5.64, 3.76
31.921, 4.38, 2.06
31.948, 2.94, 1.27
31.986, 1.98, 0.64
32.015, 1.18, 0.56
32.048, 0.60, 0.89
32.083, 0.68, 1.69
32.116, 1.44, 2.81
32.155, 2.73, 4.42
32.182, 4.32, 5.61
32.219, 6.01, 7.19
32.252, 7.41, 8.40
32.283, 8.47, 9.40
32.325, 9.04, 9.91
32.354, 9.61, 9.59
32.387, 9.20, 8.61
32.419, 8.55, 7.18
32.452, 7.83, 9.13
32.489, 6.92, 7.32
32.524, 5.96, 5.59
32.551, 4.96, 4.18
32.583, 3.91, 2.64
32.617, 3.00, 1.50
32.649, 2.47, 0.90
32.689, 1.93, 0.59
32.726, 1.60, 0.77
32.751, 2.80, 1.14
32.784, 4.31, 1.90
32.822, 5.67, 3.12
32.854, 6.58, 4.25
32.885, 7.06, 5.44
32.918, 6.93, 6.68
32.955, 6.78, 7.92
32.985, 6.57, 6.72
33.020, 6.62, 8.31
33.052, 6.09, 9.17
33.084, 5.18, 9.59
33.130, 4.02, 9.20
33.157, 2.75, 8.47
33.184, 2.39, 7.44
33.215, 2.13, 6.04
