経過時間_秒, Green, SinWave
28.886, 7.62, 9.81
28.923, 6.80, 9.21
28.955, 5.91, 8.23
28.992, 4.98, 6.72
29.021, 3.74, 5.38
29.060, 1.84, 3.61
29.094, 0.90, 2.29
29.121, 0.50, 1.70
29.154, 0.81, 1.20
29.189, 1.86, 0.93
29.223, 3.57, 0.93
29.258, 5.84, 1.20
29.288, 6.84, 1.65
29.330, 7.84, 2.56
29.359, 8.78, 3.34
29.396, 9.27, 4.46
29.421, 9.66, 5.26
29.459, 9.79, 6.47
29.501, 9.72, 7.72
29.522, 9.41, 8.27
29.562, 8.94, 6.74
29.593, 8.34, 4.92
29.621, 7.63, 3.41
29.658, 6.84, 1.76
29.695, 6.03, 0.98
29.723, 5.23, 0.61
29.753, 4.19, 0.47
29.785, 2.49, 0.60
29.821, 1.32, 1.09
29.853, 0.75, 1.79
29.891, 0.40, 2.90
29.922, 0.60, 3.95
29.956, 1.40, 5.19
29.990, 2.76, 6.42
30.025, 4.56, 7.59
30.055, 6.49, 8.46
30.092, 7.93, 9.54
30.122, 8.88, 9.79
30.166, 9.41, 9.12
30.188, 9.77, 8.36
30.220, 9.84, 6.87
30.270, 9.73, 4.15
30.292, 9.43, 3.00
30.326, 9.01, 8.97
30.360, 8.48, 7.93
30.390, 7.84, 6.62
30.424, 7.13, 4.96
30.454, 6.36, 3.51
30.491, 5.57, 1.95
30.526, 4.53, 1.14
30.557, 2.87, 0.68
30.589, 1.23, 0.43
30.626, 0.63, 0.45
30.664, 0.55, 0.81
30.689, 1.11, 1.22
30.721, 2.26, 1.93
30.755, 3.89, 2.86
30.790, 5.74, 3.96
30.826, 7.49, 5.17
30.860, 8.67, 6.31
30.903, 9.41, 7.64
30.933, 9.80, 8.44
30.959, 9.82, 9.21
30.995, 9.56, 9.81
31.027, 9.06, 9.78
31.071, 8.34, 9.81
31.099, 7.47, 9.60
31.128, 6.48, 9.02
31.157, 5.41, 8.15
31.194, 4.36, 6.73
31.228, 3.30, 5.26
31.260, 2.02, 3.86
31.300, 1.53, 2.30
31.327, 1.24, 1.56
31.372, 0.72, 0.82
31.400, 0.42, 0.59
31.435, 0.65, 0.56
31.466, 1.46, 0.79
31.495, 2.80, 1.20
31.526, 4.53, 1.84
31.567, 6.43, 2.94
31.596, 7.97, 3.84
31.634, 8.81, 5.10
31.664, 9.29, 6.11
31.701, 9.69, 7.29
31.733, 9.78, 8.20
31.760, 9.62, 8.93
31.793, 9.24, 9.61
31.829, 8.68, 9.41
31.857, 7.98, 9.03
31.901, 7.17, 7.67
31.933, 6.25, 6.41
31.967, 5.27, 4.95
32.001, 4.28, 3.50
32.036, 2.91, 2.18
32.068, 1.56, 1.32
32.093, 1.43, 0.86
32.138, 1.04, 0.44
32.166, 0.53, 0.47
32.194, 0.46, 0.71
32.234, 0.89, 1.42
32.263, 1.80, 2.16
32.302, 3.07, 3.38
32.333, 4.57, 4.48
32.361, 6.24, 5.50
32.405, 7.89, 7.05
32.430, 9.21, 7.84
32.467, 9.66, 8.89
32.492, 9.86, 9.43
32.526, 9.79, 9.81
32.561, 9.51, 9.72
32.602, 9.02, 8.90
32.636, 8.38, 8.80
32.669, 7.65, 7.69
32.701, 6.82, 6.37
32.733, 5.97, 4.95
32.768, 5.09, 3.42
32.802, 4.03, 2.12
32.835, 2.41, 1.29
32.861, 1.32, 0.85
32.897, 0.70, 0.50
32.935, 0.41, 0.48
32.966, 0.65, 0.74
32.993, 1.48, 1.15
33.035, 2.83, 2.09
33.068, 4.51, 3.04
33.105, 6.24, 4.25
33.137, 7.91, 5.36
33.168, 9.07, 6.42
33.201, 9.63, 7.48
