経過時間_秒, Green, SinWave
30.492, 1.34, 3.77
30.527, 1.07, 2.77
30.561, 0.93, 1.92
30.591, 0.81, 1.20
30.626, 0.44, 0.62
30.660, 0.51, 0.43
30.691, 1.22, 0.60
30.724, 2.65, 1.11
30.756, 4.71, 1.91
30.786, 6.76, 2.86
30.827, 7.67, 4.38
30.860, 8.80, 5.66
30.890, 9.56, 6.79
30.924, 9.77, 7.92
30.955, 9.64, 8.64
30.994, 9.38, 9.23
31.028, 9.09, 9.75
31.060, 8.76, 9.18
31.087, 8.32, 8.66
31.126, 7.79, 7.67
31.157, 7.13, 6.73
31.191, 6.39, 5.62
31.225, 5.61, 4.47
31.260, 4.73, 3.33
31.292, 3.14, 2.38
31.322, 1.31, 1.57
31.360, 1.16, 0.79
31.391, 1.09, 0.47
31.425, 1.03, 0.48
31.459, 0.62, 0.88
31.497, 0.48, 1.75
31.525, 0.95, 2.61
31.561, 2.13, 3.93
31.591, 3.93, 5.11
31.628, 6.16, 6.57
31.658, 7.38, 7.64
31.692, 8.52, 8.62
31.725, 9.38, 9.25
31.760, 9.66, 9.66
31.789, 9.52, 9.78
31.827, 9.23, 9.62
31.859, 8.96, 10.39
31.892, 8.71, 9.47
31.925, 8.45, 9.02
31.960, 8.11, 8.31
31.993, 7.69, 7.44
32.027, 7.17, 6.41
32.063, 6.57, 5.23
32.097, 5.92, 4.11
32.126, 4.76, 3.20
32.157, 2.74, 2.31
32.191, 1.41, 1.47
32.227, 1.34, 0.82
32.258, 1.02, 0.53
32.297, 0.61, 0.54
32.320, 0.84, 0.75
32.365, 1.99, 1.55
32.391, 4.04, 2.23
32.425, 6.21, 3.28
32.459, 7.21, 4.46
32.493, 8.27, 5.68
32.531, 9.19, 6.99
32.562, 9.42, 7.94
32.585, 9.07, 8.53
32.633, 8.41, 9.35
32.666, 7.78, 10.02
32.697, 7.23, 9.43
32.725, 6.79, 9.31
32.759, 6.34, 8.96
32.794, 5.78, 8.39
32.822, 5.09, 7.80
32.865, 4.23, 6.71
32.894, 3.31, 5.89
32.933, 2.01, 4.75
32.962, 1.21, 3.91
32.995, 1.02, 3.00
33.030, 0.89, 2.14
33.060, 0.79, 1.43
33.094, 0.67, 0.83
33.128, 0.41, 0.60
33.159, 0.60, 0.72
33.193, 1.42, 1.22
