経過時間_秒, Green, SinWave
27.080, 2.92, 9.71
27.107, 1.69, 9.61
27.137, 1.39, 9.42
27.170, 1.13, 9.10
27.207, 0.91, 8.63
27.236, 0.78, 8.19
27.277, 0.77, 7.46
27.304, 0.74, 6.92
27.343, 0.53, 6.10
27.376, 0.32, 5.38
27.407, 0.45, 4.69
27.448, 1.01, 3.79
27.476, 1.98, 3.20
27.508, 3.25, 2.56
27.542, 4.73, 1.95
27.581, 6.23, 1.19
27.615, 7.58, 0.63
27.639, 8.67, 0.39
27.675, 8.61, 0.27
27.704, 7.67, 0.41
27.739, 6.70, 14.00
27.769, 5.83, 8.60
27.806, 5.11, 8.30
27.843, 4.44, 7.80
27.872, 3.83, 7.28
27.909, 3.16, 6.49
27.940, 2.41, 5.74
27.981, 1.59, 4.65
28.008, 1.17, 3.97
28.039, 1.10, 3.17
28.076, 1.04, 2.29
28.104, 0.98, 1.70
28.142, 0.93, 0.94
28.176, 0.74, 0.48
28.206, 0.35, 0.31
28.243, 0.30, 0.42
28.276, 0.85, 0.82
28.316, 2.21, 1.60
28.340, 4.47, 2.22
28.376, 6.37, 3.29
28.415, 7.30, 4.56
28.440, 8.29, 5.37
28.473, 9.27, 6.39
28.515, 9.67, 7.49
28.547, 9.60, 8.01
28.574, 9.30, 8.35
28.608, 8.95, 10.76
28.651, 8.70, 9.67
28.677, 8.52, 9.59
28.706, 8.35, 9.37
28.749, 8.10, 8.81
28.784, 7.70, 8.18
28.810, 7.11, 7.62
28.841, 6.31, 6.88
28.884, 5.02, 5.75
28.909, 2.83, 5.07
28.942, 1.86, 4.17
28.975, 1.59, 3.30
29.010, 1.38, 2.44
29.041, 1.18, 1.78
29.081, 0.91, 0.84
29.116, 0.49, 0.37
29.149, 0.30, 0.33
29.175, 0.55, 0.56
29.219, 1.28, 1.45
29.249, 2.43, 2.37
29.276, 3.77, 3.35
29.303, 5.02, 4.42
29.348, 5.98, 6.23
29.375, 6.59, 7.25
29.408, 6.81, 8.32
29.450, 6.64, 9.02
29.477, 6.29, 9.34
29.511, 4.88, 10.23
29.544, 3.72, 8.38
29.577, 2.81, 7.96
29.611, 2.06, 7.39
29.641, 1.35, 6.77
29.682, 1.30, 5.81
29.717, 1.35, 4.91
29.748, 1.37, 4.10
29.776, 1.25, 3.39
29.816, 0.99, 2.42
29.841, 0.77, 1.88
29.882, 0.56, 1.00
29.910, 0.43, 0.55
29.951, 0.40, 0.29
29.983, 0.34, 0.46
30.016, 0.19, 0.96
30.050, 0.26, 1.77
30.083, 0.71, 2.78
30.115, 1.70, 3.90
30.149, 3.26, 5.13
30.176, 5.10, 6.08
30.214, 7.11, 7.25
30.249, 8.88, 7.92
30.285, 9.48, 8.38
30.315, 9.33, 8.61
30.345, 8.60, 8.70
30.375, 7.55, 8.29
30.419, 6.42, 9.48
30.445, 5.33, 9.44
30.485, 4.33, 9.17
30.516, 3.43, 8.79
30.550, 2.58, 8.24
30.582, 1.75, 7.60
30.616, 1.35, 6.82
30.650, 1.27, 5.96
30.683, 1.18, 5.08
30.709, 1.04, 4.38
30.750, 0.93, 3.30
30.791, 0.78, 2.31
30.816, 0.71, 1.78
30.848, 0.56, 1.02
30.885, 0.27, 0.38
30.917, 0.19, 0.19
30.954, 0.43, 0.42
30.983, 1.04, 0.92
31.016, 2.04, 1.78
31.050, 3.38, 2.94
31.083, 4.83, 4.22
31.116, 6.11, 5.55
31.150, 7.10, 6.85
31.186, 7.82, 8.05
31.215, 8.34, 8.58
31.254, 8.10, 9.10
31.277, 7.38, 9.31
31.319, 6.75, 5.34
31.350, 6.13, 7.50
31.384, 5.52, 6.91
31.422, 4.83, 6.11
31.450, 3.97, 5.45
31.484, 2.98, 4.60
31.516, 1.85, 3.79
31.553, 1.52, 2.88
31.583, 1.39, 2.19
31.616, 1.27, 1.52
31.650, 1.11, 0.80
31.687, 0.81, 0.29
31.719, 0.39, 0.19
31.754, 0.43, 0.43
31.786, 1.06, 0.97
31.817, 2.34, 1.74
31.851, 4.27, 2.79
31.886, 6.62, 4.01
31.920, 7.71, 5.22
