経過時間_秒, Green, SinWave
25.390, 0.64, 0.24
25.429, 0.46, 0.62
25.462, 0.78, 1.17
25.490, 1.53, 1.78
25.522, 2.66, 2.60
25.560, 4.17, 3.70
25.595, 6.01, 4.79
25.623, 7.83, 5.66
25.657, 8.20, 6.68
25.692, 8.59, 7.64
25.725, 9.08, 8.49
25.763, 9.44, 9.33
25.790, 9.74, 9.58
25.824, 9.72, 9.44
25.859, 9.44, 8.80
25.897, 9.00, 6.16
25.926, 8.45, 7.39
25.961, 7.87, 6.07
25.992, 7.43, 4.83
26.024, 6.80, 3.57
26.058, 5.92, 2.36
26.094, 4.83, 1.41
26.127, 3.11, 0.84
26.170, 1.04, 0.46
26.196, 0.65, 0.45
26.226, 0.62, 0.64
26.259, 1.18, 1.09
26.297, 2.45, 1.89
26.336, 4.39, 2.95
26.369, 6.29, 3.99
26.396, 7.35, 4.89
26.427, 8.22, 5.93
26.459, 8.74, 6.96
26.503, 9.31, 8.21
26.535, 9.42, 9.01
26.560, 9.57, 9.47
26.601, 9.46, 9.77
26.627, 9.21, 9.67
26.656, 8.71, 8.88
26.697, 8.29, 9.44
26.726, 7.80, 9.70
26.760, 7.24, 9.71
26.802, 6.69, 9.29
26.836, 6.08, 8.63
26.858, 4.95, 8.07
26.902, 3.36, 6.71
26.928, 2.12, 5.81
26.959, 1.45, 4.71
26.996, 0.69, 3.44
27.031, 0.33, 2.37
27.061, 0.47, 1.65
27.103, 1.10, 0.97
27.123, 2.13, 0.76
27.158, 3.64, 0.60
27.194, 5.71, 0.69
27.236, 7.67, 1.13
27.264, 8.20, 1.60
27.296, 8.75, 2.30
27.336, 8.94, 3.35
27.370, 9.34, 4.35
27.396, 9.40, 5.15
27.428, 9.13, 6.13
27.463, 8.31, 7.15
27.500, 7.36, 8.04
27.524, 6.00, 6.28
27.562, 4.46, 4.65
27.594, 2.84, 3.30
27.628, 2.29, 2.03
27.662, 1.77, 1.17
27.705, 1.37, 0.53
27.735, 0.99, 0.33
27.763, 0.81, 0.35
27.795, 0.39, 0.60
27.836, 0.21, 1.25
27.864, 0.30, 1.89
27.897, 0.66, 2.81
27.935, 1.25, 4.00
27.975, 2.04, 5.33
28.002, 2.96, 6.21
28.036, 3.87, 7.25
28.060, 4.85, 7.89
28.093, 6.02, 8.76
